generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
2,53,0.478272,2833221,7,[32/k1→512/k1→512/k1→256/k3→128/k1→768/k3→64/k3],0.504545,0.427097,false,weights,20
2,54,0.505676,209349,4,[64/k3→32/k1→128/k1→128/k1],0.588745,0.427097,false,remove_layer,51
2,55,0.480656,2833221,7,[32/k1→512/k1→512/k1→256/k3→128/k1→768/k3→64/k3],0.506493,0.427097,false,weights,20
2,56,0.437277,3321349,4,[512/k1→1024/k1→256/k1→1024/k3],0.370623,0.427097,false,weights,36
2,57,0.478155,9816709,9,[768/k1→768/k3→1024/k1→64/k1→1024/k3→256/k3→32/k1→512/k3→64/k3],0.488056,0.427097,false,weights,5
2,58,0.433836,4125925,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.394611,0.427097,false,weights,59
2,59,0.446767,3667589,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.420888,0.427097,false,weights,11
2,60,0.463029,3820741,6,[768/k3→64/k1→768/k3→64/k3→1024/k3→64/k1],0.454111,0.427097,false,weights,14
2,61,0.441864,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.413800,0.427097,false,weights,33
2,62,0.488093,1063365,7,[512/k1→32/k3→1024/k3→64/k1→128/k3→128/k1→256/k3],0.505918,0.427097,false,resize_layer,41
2,63,0.454675,4365189,5,[1024/k3→128/k3→128/k1→768/k1→128/k1],0.464474,0.427097,false,remove_layer,42
3,0,0.423108,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.361325,0.420147,true,champion,5
3,1,0.429585,755013,4,[512/k1→1024/k1→32/k1→768/k1],0.353733,0.420147,false,weights,26
3,2,0.441483,3701253,6,[256/k3→256/k3→256/k1→256/k3→512/k3→1024/k1],0.348930,0.420147,false,add_layer,43
3,3,0.482433,394565,3,[1024/k1→32/k1→768/k1],0.527526,0.420147,false,remove_layer,26
3,4,0.443030,3321349,4,[512/k1→1024/k1→256/k1→1024/k3],0.276426,0.420147,false,weights,56
3,5,0.443093,3701253,6,[256/k3→256/k3→256/k3→256/k1→512/k3→1024/k1],0.350783,0.420147,false,add_layer,43
3,6,0.447928,4541061,5,[1024/k3→512/k1→128/k3→64/k1→768/k3],0.329904,0.420147,false,resize_layer,59
3,7,0.432012,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.350254,0.420147,false,weights,47
3,8,0.438553,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.347559,0.420147,false,weights,16
3,9,0.448890,3667589,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.331198,0.420147,false,weights,59
3,10,0.431593,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.365111,0.420147,false,weights,3
3,11,0.428484,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.334323,0.420147,false,weights,18
3,12,0.436393,4142533,6,[512/k3→256/k1→512/k1→256/k3→512/k3→64/k1],0.319740,0.420147,false,weights,32
3,13,0.443069,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.345047,0.420147,false,weights,16
3,14,0.434924,2712325,5,[256/k3→256/k3→256/k1→512/k3→256/k1],0.325224,0.420147,false,resize_layer,43
3,15,0.449046,4661125,8,[1024/k3→128/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.373671,0.420147,false,add_layer,27
3,16,0.446745,3667589,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.314521,0.420147,false,weights,59
3,17,0.451972,9757509,5,[768/k1→1024/k3→32/k1→1024/k1→256/k3],0.305074,0.420147,false,resize_layer,22
3,18,0.436776,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.362991,0.420147,false,weights,3
3,19,0.521441,4580997,6,[1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.541930,0.420147,false,remove_layer,47
3,20,0.438935,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.353592,0.420147,false,weights,43
3,21,0.447203,3667589,5,[768/k3→512/k1→128/k3→64/k1→768/k3],0.319510,0.420147,false,weights,59
3,22,0.680183,3416037,4,[768/k3→128/k3→256/k3→32/k1],0.634692,0.420147,false,resize_layer,0
3,23,0.439346,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.346232,0.420147,false,weights,43
3,24,0.421805,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.352160,0.420147,false,weights,5
3,25,0.467783,2255493,6,[256/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.493964,0.420147,false,remove_layer,18
3,26,0.462323,212293,3,[512/k1→32/k1→768/k1],0.485916,0.420147,false,remove_layer,26
3,27,0.442880,4513413,7,[1024/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.377288,0.420147,false,weights,27
3,28,0.436928,8385541,4,[768/k1→1024/k3→512/k1→1024/k1],0.292254,0.420147,false,remove_layer,6
3,29,0.420147,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.371473,0.420147,false,weights,5
3,30,0.428336,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.327660,0.420147,false,weights,18
3,31,0.464292,4230253,7,[322/k1→512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.424240,0.420147,false,add_layer,58
3,32,0.421202,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.365226,0.420147,false,weights,5
3,33,0.441607,4513413,7,[1024/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.366948,0.420147,false,weights,27
3,34,0.425264,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.356914,0.420147,false,weights,2
3,35,0.439227,6486245,7,[512/k3→256/k1→512/k1→512/k3→256/k3→512/k3→32/k1],0.370584,0.420147,false,add_layer,58
3,36,0.446566,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.245473,0.420147,false,weights,15
3,37,0.428710,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.401122,0.420147,false,weights,41
3,38,0.444595,4233093,5,[1024/k3→128/k3→128/k1→256/k1→128/k1],0.460025,0.420147,false,remove_layer,12
3,39,0.431517,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.396819,0.420147,false,weights,41
3,40,0.420693,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.353416,0.420147,false,weights,5
3,41,0.437767,4125925,6,[512/k3→256/k1→512/k1→256/k3→512/k3→32/k1],0.351431,0.420147,false,weights,1
3,42,0.519804,2563781,8,[256/k3→32/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.439741,0.420147,false,resize_layer,3
3,43,0.470498,10845837,6,[322/k1→768/k1→1024/k3→512/k1→1024/k1→256/k3],0.384103,0.420147,false,add_layer,6
3,44,0.503998,12760581,5,[512/k1→1024/k1→256/k1→1024/k3→1024/k3],0.527056,0.420147,false,add_layer,56
