generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
4,8,0.423782,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.216675,0.398773,false,weights,53
4,9,0.431379,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.229655,0.398773,false,weights,7
4,10,0.427424,13783429,8,[256/k3→1024/k3→128/k1→512/k1→1024/k1→1024/k3→768/k1→128/k1],0.213361,0.398773,false,weights,44
4,11,0.496218,401925,3,[1024/k1→128/k1→768/k1],0.501327,0.398773,false,remove_layer,40
4,12,0.426049,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.227304,0.398773,false,weights,34
4,13,0.421339,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.220188,0.398773,false,weights,21
4,14,0.404213,1194504,5,[161/k1→512/k1→1024/k1→256/k1→128/k3],0.351462,0.398773,false,weights,30
4,15,0.420491,3238917,4,[512/k1→1024/k1→256/k1→1024/k3],0.224135,0.398773,false,weights,1
4,16,0.427921,4344197,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.227508,0.398773,false,weights,34
4,17,0.414262,1927941,4,[512/k1→1024/k1→128/k1→1024/k3],0.243689,0.398773,false,weights,58
4,18,0.427695,13783429,8,[256/k3→1024/k3→128/k1→512/k1→1024/k1→1024/k3→768/k1→128/k1],0.212418,0.398773,false,weights,44
